DV IV label Estimate SE P-value lowerCI upperCI AIC replica h2 Tagged prs_noise
offspring_phenotype paternal_prs b 0.01984398 0.019051343 0.2975946 -0.01749596 0.05718393 39250.347237367 13 0.9 0.2 0.2
offspring_prs maternal_prs i 0.500382 0.007017345 0 0.48662826 0.51413575 39250.347237367 13 0.9 0.2 0.2
offspring_prs paternal_prs h 0.49747914 0.006997998 0 0.48376332 0.51119496 39250.347237367 13 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.49290217 0.022188677 0 0.44941316 0.53639117 39250.347237367 13 0.9 0.2 0.2
ab a*b ia 0.24663937 0.011629111 0 0.22384673 0.26943201 39250.347237367 13 0.9 0.2 0.2
db d*b ha 0.24520855 0.011564784 0 0.22254199 0.26787511 39250.347237367 13 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.23540657 0.015950112 0 0.20414493 0.26666822 39250.347237367 13 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.26505253 0.015906136 0 0.23387707 0.29622798 39250.347237367 13 0.9 0.2 0.2
offspring_phenotype maternal_prs c 0.02190488 0.019183705 0.2535171 -0.01569449 0.05950425 39132.3812224852 14 0.9 0.2 0.2
offspring_phenotype paternal_prs b 0.0163405 0.019189774 0.3944798 -0.02127076 0.05395177 39132.3812224852 14 0.9 0.2 0.2
offspring_prs maternal_prs i 0.5000388 0.007052542 0 0.4862161 0.5138615 39132.3812224852 14 0.9 0.2 0.2
offspring_prs paternal_prs h 0.5063806 0.007010521 0 0.4926402 0.520121 39132.3812224852 14 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.4119833 0.022189599 0 0.3684925 0.4554741 39132.3812224852 14 0.9 0.2 0.2
ab a*b ia 0.2060076 0.011469777 0 0.1835273 0.228488 39132.3812224852 14 0.9 0.2 0.2
db d*b ha 0.2086204 0.011601642 0 0.1858816 0.2313592 39132.3812224852 14 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.2279125 0.01591675 0 0.1967163 0.2591088 39132.3812224852 14 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.2249609 0.015821913 0 0.1939505 0.2559712 39132.3812224852 14 0.9 0.2 0.2
offspring_phenotype maternal_prs c -0.011319015 0.019030957 0.55199817 -0.048619006 0.025980975 39303.8416732299 15 0.9 0.2 0.2
offspring_phenotype paternal_prs b -0.031846273 0.01900146 0.09373999 -0.069088451 0.005395905 39303.8416732299 15 0.9 0.2 0.2
offspring_prs maternal_prs i 0.492083599 0.007155112 0 0.478059838 0.506107359 39303.8416732299 15 0.9 0.2 0.2
offspring_prs paternal_prs h 0.501108506 0.007075712 0 0.487240366 0.514976646 39303.8416732299 15 0.9 0.2 0.2
offspring_phenotype offspring_prs a 0.47423804 0.0219152 0 0.431285037 0.517191043 39303.8416732299 15 0.9 0.2 0.2
ab a*b ia 0.233364761 0.011305354 0 0.211206675 0.255522848 39303.8416732299 15 0.9 0.2 0.2
db d*b ha 0.237644716 0.011483111 0 0.215138232 0.2601512 39303.8416732299 15 0.9 0.2 0.2
total_mum c+(a*b) total_mum 0.222045746 0.016043512 0 0.190601041 0.253490451 39303.8416732299 15 0.9 0.2 0.2
total_dad f+(d*b) total_dad 0.205798443 0.015865478 0 0.174702678 0.236894207 39303.8416732299 15 0.9 0.2 0.2
offspring_phenotype maternal_prs c 0.025406839 0.017024627 0.1356053 -0.007960816 0.058774494 41599.9682054921 1 0.9 0.2 0.3
offspring_phenotype paternal_prs b -0.022799436 0.017313051 0.1878745 -0.056732392 0.011133521 41599.9682054921 1 0.9 0.2 0.3
offspring_prs maternal_prs i 0.499025133 0.00703123 0 0.485244175 0.51280609 41599.9682054921 1 0.9 0.2 0.3
offspring_prs paternal_prs h 0.514036372 0.007103359 0 0.500114044 0.527958699 41599.9682054921 1 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.367467888 0.019745311 0 0.32876779 0.406167986 41599.9682054921 1 0.9 0.2 0.3
ab a*b ia 0.183375712 0.01018653 0 0.16341048 0.203340943 41599.9682054921 1 0.9 0.2 0.3
db d*b ha 0.18889186 0.010480078 0 0.168351284 0.209432436 41599.9682054921 1 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.208782551 0.014121759 0 0.181104413 0.236460689 41599.9682054921 1 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.166092424 0.014266625 0 0.138130354 0.194054494 41599.9682054921 1 0.9 0.2 0.3
offspring_phenotype maternal_prs c -0.009666046 0.017089927 0.5716664 -0.043161688 0.023829597 42004.0468138104 2 0.9 0.2 0.3
offspring_phenotype paternal_prs b -0.008051674 0.017085922 0.637465 -0.041539467 0.025436118 42004.0468138104 2 0.9 0.2 0.3
offspring_prs maternal_prs i 0.50210796 0.007094952 0 0.488202109 0.516013811 42004.0468138104 2 0.9 0.2 0.3
offspring_prs paternal_prs h 0.506758298 0.007059305 0 0.492922315 0.520594282 42004.0468138104 2 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.393150943 0.01966184 0 0.354614444 0.431687441 42004.0468138104 2 0.9 0.2 0.3
ab a*b ia 0.197404218 0.010258864 0 0.177297213 0.217511223 42004.0468138104 2 0.9 0.2 0.3
db d*b ha 0.199232503 0.010343114 0 0.178960371 0.219504634 42004.0468138104 2 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.187738172 0.014226127 0 0.159855476 0.215620868 42004.0468138104 2 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.191180828 0.01415465 0 0.163438224 0.218923432 42004.0468138104 2 0.9 0.2 0.3
offspring_phenotype maternal_prs c -0.004862213 0.017133273 0.77657305 -0.03844281 0.028718385 41640.6052627904 3 0.9 0.2 0.3
offspring_phenotype paternal_prs b -0.035795774 0.016902983 0.03419885 -0.068925012 -0.002666535 41640.6052627904 3 0.9 0.2 0.3
offspring_prs maternal_prs i 0.500025789 0.007057447 0 0.486193446 0.513858132 41640.6052627904 3 0.9 0.2 0.3
offspring_prs paternal_prs h 0.487500081 0.007003354 0 0.473773759 0.501226403 41640.6052627904 3 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.400617495 0.019808887 0 0.361792789 0.4394422 41640.6052627904 3 0.9 0.2 0.3
ab a*b ia 0.200319079 0.01030058 0 0.180130312 0.220507846 41640.6052627904 3 0.9 0.2 0.3
db d*b ha 0.195301061 0.010056153 0 0.175591364 0.215010758 41640.6052627904 3 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.195456866 0.014263055 0 0.167501792 0.223411941 41640.6052627904 3 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.159505287 0.014153733 0 0.13176448 0.187246095 41640.6052627904 3 0.9 0.2 0.3
offspring_phenotype maternal_prs c -0.022139094 0.01717895 0.1974906 -0.055809218 0.01153103 41885.6730325229 4 0.9 0.2 0.3
offspring_phenotype paternal_prs b 0.007447455 0.017301842 0.6668735 -0.026463533 0.041358443 41885.6730325229 4 0.9 0.2 0.3
offspring_prs maternal_prs i 0.494273393 0.007062673 0 0.480430807 0.508115978 41885.6730325229 4 0.9 0.2 0.3
offspring_prs paternal_prs h 0.500658376 0.007093172 0 0.486756013 0.514560738 41885.6730325229 4 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.390500848 0.019928162 0 0.351442369 0.429559327 41885.6730325229 4 0.9 0.2 0.3
ab a*b ia 0.193014179 0.010228791 0 0.172966117 0.213062241 41885.6730325229 4 0.9 0.2 0.3
db d*b ha 0.19550752 0.010354556 0 0.175212963 0.215802077 41885.6730325229 4 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.170875084 0.014342283 0 0.142764726 0.198985442 41885.6730325229 4 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.202954975 0.014404218 0 0.174723226 0.231186724 41885.6730325229 4 0.9 0.2 0.3
offspring_phenotype maternal_prs c -0.002126176 0.017048204 0.9007488 -0.035540042 0.03128769 41914.8491813679 5 0.9 0.2 0.3
offspring_phenotype paternal_prs b 0.018405566 0.017293456 0.2871891 -0.015488985 0.052300118 41914.8491813679 5 0.9 0.2 0.3
offspring_prs maternal_prs i 0.504021551 0.007092927 0 0.490119669 0.517923433 41914.8491813679 5 0.9 0.2 0.3
offspring_prs paternal_prs h 0.510332385 0.007201635 0 0.49621744 0.524447329 41914.8491813679 5 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.377445059 0.01959261 0 0.33904425 0.415845869 41914.8491813679 5 0.9 0.2 0.3
ab a*b ia 0.190240444 0.010231564 0 0.170186947 0.210293941 41914.8491813679 5 0.9 0.2 0.3
db d*b ha 0.192622437 0.010361641 0 0.172313995 0.21293088 41914.8491813679 5 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.188114268 0.014152423 0 0.16037603 0.215852507 41914.8491813679 5 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.211028004 0.014369325 0 0.182864645 0.239191362 41914.8491813679 5 0.9 0.2 0.3
offspring_phenotype maternal_prs c -0.006606407 0.016909295 0.6960214 -0.039748016 0.026535203 41703.6395030896 6 0.9 0.2 0.3
offspring_phenotype paternal_prs b -0.012425102 0.017076923 0.4668609 -0.045895256 0.021045052 41703.6395030896 6 0.9 0.2 0.3
offspring_prs maternal_prs i 0.488950072 0.00710107 0 0.475032231 0.502867914 41703.6395030896 6 0.9 0.2 0.3
offspring_prs paternal_prs h 0.505227638 0.007091403 0 0.491328744 0.519126531 41703.6395030896 6 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.394794969 0.019612655 0 0.356354872 0.433235066 41703.6395030896 6 0.9 0.2 0.3
ab a*b ia 0.193035029 0.009990997 0 0.173453034 0.212617024 41703.6395030896 6 0.9 0.2 0.3
db d*b ha 0.19946133 0.010296769 0 0.179280033 0.219642626 41703.6395030896 6 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.186428622 0.014206445 0 0.158584501 0.214272743 41703.6395030896 6 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.187036228 0.014187104 0 0.159230014 0.214842441 41703.6395030896 6 0.9 0.2 0.3
offspring_phenotype maternal_prs c 0.013533778 0.017285358 0.4336495 -0.020344902 0.047412458 42106.952474009 7 0.9 0.2 0.3
offspring_phenotype paternal_prs b -0.001279506 0.017168539 0.9405917 -0.034929224 0.032370211 42106.952474009 7 0.9 0.2 0.3
offspring_prs maternal_prs i 0.502468908 0.007162208 0 0.488431239 0.516506576 42106.952474009 7 0.9 0.2 0.3
offspring_prs paternal_prs h 0.498184022 0.007120032 0 0.484229016 0.512139028 42106.952474009 7 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.384986262 0.01975699 0 0.346263274 0.423709251 42106.952474009 7 0.9 0.2 0.3
ab a*b ia 0.193443627 0.010303094 0 0.173249934 0.213637319 42106.952474009 7 0.9 0.2 0.3
db d*b ha 0.191794004 0.010217182 0 0.171768695 0.211819314 42106.952474009 7 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.206977405 0.014416513 0 0.178721558 0.235233251 42106.952474009 7 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.190514498 0.01433162 0 0.16242504 0.218603957 42106.952474009 7 0.9 0.2 0.3
offspring_phenotype maternal_prs c -0.003073626 0.017091575 0.8572838 -0.0365725 0.030425245 41807.4269828999 8 0.9 0.2 0.3
offspring_phenotype paternal_prs b -0.025538144 0.017100654 0.1353321 -0.05905481 0.007978522 41807.4269828999 8 0.9 0.2 0.3
offspring_prs maternal_prs i 0.503429011 0.007081868 0 0.4895488 0.517309218 41807.4269828999 8 0.9 0.2 0.3
offspring_prs paternal_prs h 0.496675065 0.007135023 0 0.48269068 0.510659454 41807.4269828999 8 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.390431999 0.019670591 0 0.35187835 0.428985649 41807.4269828999 8 0.9 0.2 0.3
ab a*b ia 0.196554795 0.010281515 0 0.1764034 0.216706193 41807.4269828999 8 0.9 0.2 0.3
db d*b ha 0.193917838 0.010159289 0 0.174006 0.213829678 41807.4269828999 8 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.193481169 0.014202208 0 0.16564535 0.221316985 41807.4269828999 8 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.168379694 0.014308806 0 0.14033495 0.196424439 41807.4269828999 8 0.9 0.2 0.3
offspring_phenotype maternal_prs c 0.002019372 0.017481712 0.9080382 -0.032244154 0.036282898 42227.3543313995 9 0.9 0.2 0.3
offspring_phenotype paternal_prs b 0.008793017 0.017250876 0.6102517 -0.025018079 0.042604112 42227.3543313995 9 0.9 0.2 0.3
offspring_prs maternal_prs i 0.507234557 0.007125825 0 0.493268197 0.521200916 42227.3543313995 9 0.9 0.2 0.3
offspring_prs paternal_prs h 0.499086991 0.00704203 0 0.485284866 0.512889116 42227.3543313995 9 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.375883686 0.019986467 0 0.336710931 0.41505644 42227.3543313995 9 0.9 0.2 0.3
ab a*b ia 0.190661195 0.010485694 0 0.170109611 0.211212778 42227.3543313995 9 0.9 0.2 0.3
db d*b ha 0.187598658 0.010320216 0 0.167371406 0.207825909 42227.3543313995 9 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.192680566 0.014491687 0 0.164277382 0.221083751 42227.3543313995 9 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.196391674 0.014321275 0 0.168322492 0.224460857 42227.3543313995 9 0.9 0.2 0.3
offspring_phenotype maternal_prs c 0.0097203484 0.017236017 0.5727844 -0.0240616247 0.0435023216 41810.4819004364 10 0.9 0.2 0.3
offspring_phenotype paternal_prs b -0.002349332 0.017262126 0.8917442 -0.0361824777 0.0314838138 41810.4819004364 10 0.9 0.2 0.3
offspring_prs maternal_prs i 0.4976053727 0.00702314 0 0.4838402718 0.5113704737 41810.4819004364 10 0.9 0.2 0.3
offspring_prs paternal_prs h 0.4973107057 0.007041195 0 0.4835102171 0.5111111943 41810.4819004364 10 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.3584711431 0.020024884 0 0.3192230914 0.3977191949 41810.4819004364 10 0.9 0.2 0.3
ab a*b ia 0.1783771668 0.010277613 0 0.158233415 0.1985209186 41810.4819004364 10 0.9 0.2 0.3
db d*b ha 0.1782715372 0.010273481 0 0.158135885 0.1984071893 41810.4819004364 10 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.1880975152 0.01428732 0 0.160094883 0.2161001474 41810.4819004364 10 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.1759222052 0.01432405 0 0.1478475832 0.2039968272 41810.4819004364 10 0.9 0.2 0.3
offspring_phenotype maternal_prs c 0.004571177 0.017112538 0.7893734 -0.02896878 0.038111134 41944.5145222105 11 0.9 0.2 0.3
offspring_phenotype paternal_prs b 0.006512791 0.01701467 0.7018866 -0.02683535 0.039860932 41944.5145222105 11 0.9 0.2 0.3
offspring_prs maternal_prs i 0.49852973 0.007166007 0 0.484484615 0.512574845 41944.5145222105 11 0.9 0.2 0.3
offspring_prs paternal_prs h 0.500692924 0.007089877 0 0.48679702 0.514588828 41944.5145222105 11 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.366965101 0.019603027 0 0.328543874 0.405386327 41944.5145222105 11 0.9 0.2 0.3
ab a*b ia 0.182943012 0.010120311 0 0.163107568 0.202778457 41944.5145222105 11 0.9 0.2 0.3
db d*b ha 0.183736829 0.010154071 0 0.163835215 0.203638443 41944.5145222105 11 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.187514189 0.014291558 0 0.159503251 0.215525128 41944.5145222105 11 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.19024962 0.014139729 0 0.162536262 0.217962979 41944.5145222105 11 0.9 0.2 0.3
offspring_phenotype maternal_prs c 0.04377313 0.01709305 0.010440952 0.010271368 0.077274892 41821.7600244523 12 0.9 0.2 0.3
offspring_phenotype paternal_prs b 0.046909649 0.017218381 0.006441965 0.013162243 0.080657055 41821.7600244523 12 0.9 0.2 0.3
offspring_prs maternal_prs i 0.493132819 0.007089789 0 0.479237088 0.507028551 41821.7600244523 12 0.9 0.2 0.3
offspring_prs paternal_prs h 0.505464432 0.007080354 0 0.491587193 0.519341672 41821.7600244523 12 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.321692774 0.019792439 0 0.282900307 0.360485242 41821.7600244523 12 0.9 0.2 0.3
ab a*b ia 0.158637265 0.010023234 0 0.138992086 0.178282443 41821.7600244523 12 0.9 0.2 0.3
db d*b ha 0.162604255 0.010260381 0 0.142494279 0.182714232 41821.7600244523 12 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.202410394 0.014216561 0 0.174546446 0.230274343 41821.7600244523 12 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.209513905 0.014197642 0 0.181687037 0.237340772 41821.7600244523 12 0.9 0.2 0.3
offspring_phenotype maternal_prs c 0.023923222 0.016924824 0.157509 -0.009248823 0.057095266 42027.969979585 13 0.9 0.2 0.3
offspring_phenotype paternal_prs b 0.003270434 0.016942885 0.8469378 -0.029937011 0.036477879 42027.969979585 13 0.9 0.2 0.3
offspring_prs maternal_prs i 0.492907915 0.007050151 0 0.479089873 0.506725957 42027.969979585 13 0.9 0.2 0.3
offspring_prs paternal_prs h 0.495932481 0.00704014 0 0.48213406 0.509730903 42027.969979585 13 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.36318796 0.019674648 0 0.324626359 0.40174956 42027.969979585 13 0.9 0.2 0.3
ab a*b ia 0.17901822 0.010030126 0 0.159359533 0.198676906 42027.969979585 13 0.9 0.2 0.3
db d*b ha 0.180116706 0.010086751 0 0.160347037 0.199886375 42027.969979585 13 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.202941442 0.014105277 0 0.175295606 0.230587277 42027.969979585 13 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.18338714 0.014085249 0 0.15578056 0.21099372 42027.969979585 13 0.9 0.2 0.3
offspring_phenotype maternal_prs c 0.03439999 0.016883697 0.04160318 0.001308553 0.067491428 41957.3163973439 14 0.9 0.2 0.3
offspring_phenotype paternal_prs b 0.019653907 0.016999222 0.24761362 -0.013663955 0.052971769 41957.3163973439 14 0.9 0.2 0.3
offspring_prs maternal_prs i 0.494890159 0.007101873 0 0.480970743 0.508809575 41957.3163973439 14 0.9 0.2 0.3
offspring_prs paternal_prs h 0.497599208 0.007155181 0 0.483575311 0.511623105 41957.3163973439 14 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.327097579 0.019504948 0 0.288868583 0.365326575 41957.3163973439 14 0.9 0.2 0.3
ab a*b ia 0.161877373 0.009928395 0 0.142418075 0.18133667 41957.3163973439 14 0.9 0.2 0.3
db d*b ha 0.162763496 0.00998385 0 0.143195511 0.182331482 41957.3163973439 14 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.196277363 0.0140456 0 0.168748492 0.223806234 41957.3163973439 14 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.182417403 0.014151029 0 0.154681896 0.21015291 41957.3163973439 14 0.9 0.2 0.3
offspring_phenotype maternal_prs c 0.027414152 0.017234508 0.11168731 -0.006364864 0.061193167 41550.4026544097 15 0.9 0.2 0.3
offspring_phenotype paternal_prs b 0.037284186 0.017209977 0.03027845 0.003553251 0.07101512 41550.4026544097 15 0.9 0.2 0.3
offspring_prs maternal_prs i 0.498486799 0.00702418 0 0.484719659 0.51225394 41550.4026544097 15 0.9 0.2 0.3
offspring_prs paternal_prs h 0.503551097 0.006972847 0 0.489884567 0.517217627 41550.4026544097 15 0.9 0.2 0.3
offspring_phenotype offspring_prs a 0.341637344 0.020009305 0 0.302419826 0.380854861 41550.4026544097 15 0.9 0.2 0.3
ab a*b ia 0.170301706 0.010258987 0 0.150194461 0.190408951 41550.4026544097 15 0.9 0.2 0.3
db d*b ha 0.172031859 0.010353487 0 0.151739398 0.192324321 41550.4026544097 15 0.9 0.2 0.3
total_mum c+(a*b) total_mum 0.197715858 0.014258289 0 0.169770125 0.22566159 41550.4026544097 15 0.9 0.2 0.3
total_dad f+(d*b) total_dad 0.209316045 0.014154088 0 0.181574542 0.237057548 41550.4026544097 15 0.9 0.2 0.3
offspring_phenotype maternal_prs c 0.001598475 0.015746617 0.9191438 -0.029264327 0.032461277 43612.7472314572 1 0.9 0.2 0.4
offspring_phenotype paternal_prs b 0.013706213 0.015530588 0.3774902 -0.016733181 0.044145607 43612.7472314572 1 0.9 0.2 0.4
offspring_prs maternal_prs i 0.512557465 0.007034836 0 0.498769439 0.52634549 43612.7472314572 1 0.9 0.2 0.4
offspring_prs paternal_prs h 0.495787231 0.007008243 0 0.482051327 0.509523136 43612.7472314572 1 0.9 0.2 0.4
offspring_phenotype offspring_prs a 0.296019846 0.018091144 0 0.260561856 0.331477837 43612.7472314572 1 0.9 0.2 0.4
ab a*b ia 0.151727182 0.00950371 0 0.133100252 0.170354112 43612.7472314572 1 0.9 0.2 0.4
db d*b ha 0.14676286 0.009206154 0 0.12871913 0.16480659 43612.7472314572 1 0.9 0.2 0.4
total_mum c+(a*b) total_mum 0.153325657 0.012896071 0 0.128049823 0.178601491 43612.7472314572 1 0.9 0.2 0.4
total_dad f+(d*b) total_dad 0.160469073 0.012847321 0 0.135288786 0.18564936 43612.7472314572 1 0.9 0.2 0.4
offspring_phenotype maternal_prs c 0.0006985489 0.015641643 0.9643787 -0.0299585084 0.0313556061 43936.805595494 2 0.9 0.2 0.4
offspring_phenotype paternal_prs b -0.0123797961 0.015782865 0.432816 -0.0433136436 0.0185540515 43936.805595494 2 0.9 0.2 0.4
offspring_prs maternal_prs i 0.5006631743 0.007009854 0 0.4869241136 0.5144022351 43936.805595494 2 0.9 0.2 0.4
offspring_prs paternal_prs h 0.5064543478 0.007064049 0 0.4926090671 0.5202996285 43936.805595494 2 0.9 0.2 0.4
offspring_phenotype offspring_prs a 0.3221674663 0.018157979 0 0.2865784808 0.3577564517 43936.805595494 2 0.9 0.2 0.4
ab a*b ia 0.1612973863 0.009367336 0 0.142937745 0.1796570277 43936.805595494 2 0.9 0.2 0.4
db d*b ha 0.163163114 0.009473603 0 0.1445951926 0.1817310355 43936.805595494 2 0.9 0.2 0.4
total_mum c+(a*b) total_mum 0.1619959352 0.012927269 0 0.1366589541 0.1873329163 43936.805595494 2 0.9 0.2 0.4
total_dad f+(d*b) total_dad 0.150783318 0.013027213 0 0.1252504506 0.1763161854 43936.805595494 2 0.9 0.2 0.4
offspring_phenotype maternal_prs c 0.0004942806 0.015597772 0.9747199 -0.030076791 0.031065352 43885.2178248307 3 0.9 0.2 0.4
offspring_phenotype paternal_prs b -0.0145246924 0.015467636 0.3477114 -0.044840702 0.015791317 43885.2178248307 3 0.9 0.2 0.4
offspring_prs maternal_prs i 0.503041347 0.007067989 0 0.489188342 0.516894352 43885.2178248307 3 0.9 0.2 0.4
offspring_prs paternal_prs h 0.4889585621 0.007078338 0 0.475085274 0.502831851 43885.2178248307 3 0.9 0.2 0.4
offspring_phenotype offspring_prs a 0.3179240809 0.017979435 0 0.282685036 0.353163125 43885.2178248307 3 0.9 0.2 0.4
ab a*b ia 0.1599289579 0.009319364 0 0.141663341 0.178194575 43885.2178248307 3 0.9 0.2 0.4
db d*b ha 0.1554517015 0.009074655 0 0.137665705 0.173237698 43885.2178248307 3 0.9 0.2 0.4
total_mum c+(a*b) total_mum 0.1604232385 0.012904988 0 0.135129926 0.185716551 43885.2178248307 3 0.9 0.2 0.4
total_dad f+(d*b) total_dad 0.1409270091 0.012923884 0 0.115596662 0.166257356 43885.2178248307 3 0.9 0.2 0.4
offspring_phenotype maternal_prs c -0.001710007 0.015554074 0.9124574 -0.032195431 0.028775418 43951.1679375065 4 0.9 0.2 0.4
offspring_phenotype paternal_prs b 0.025502626 0.015542168 0.1008251 -0.004959463 0.055964715 43951.1679375065 4 0.9 0.2 0.4
offspring_prs maternal_prs i 0.49477124 0.007080601 0 0.480893516 0.508648963 43951.1679375065 4 0.9 0.2 0.4
